"ds_evento","cd_movimento","cd_evento","ind_fluxo_ri","cd_tipo_complemento","ds_valor_complemento"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 08:36:00, Ministério Público do Trabalho"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:03:00, Remanescentes Dra. Gisele"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:04:00, Remanescentes Dr. Vicente"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:05:00, Desembargadora Taísa Mª Macena de Lima"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:06:00, EMBARGOS DRA. TAÍSA"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:10:00, Desembargadora Rosemary de Oliveira Pires"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:15:00, Juíza Convocada Gisele C. Vieira Dias Macedo"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:16:00, Embargos Dra. Gisele de Cássia Vieira Dias Macedo"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:17:00, Ministério Público - Relatora Dra. Gisele"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:20:00, Juiz Convocado Vicente de Paula Maciel Júnior"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 09:22:00, Embargos Dr. Vicente de Paula Maciel"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:00:00, =OTBG"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:01:00, ED OTBG"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:01:00, =PMRP"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:02:00, ED PMRP"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:02:00, =MBS"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:02:00, Plenário 2 Des. Anemar Pereira Amaral"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:02:00, Plenário 2 Des. Anemar Pereira Amaral - Extrapauta"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:03:00, ED JML"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:03:00, ED MBS"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:03:00, =JML"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:03:00, Plenário 2 Des. César Machado"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:03:00, Plenário 2 - Des. César Machado - Extrapauta"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:04:00, Plenário 2 Des. Jorge Berg de Mendonça"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:04:00, Plenário 2 - Des. Jorge Berg - Extrapauta"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:05:00, Dra. Jaqueline"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:06:00, Plenário 2 - Juiz Vítor Salino de Moura Eça"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:06:00, Plenário 2 - Juiz Vítor Salino Eça - Extrapauta"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:07:00, Remanescentes (adiados)"
Inclusão em Pauta,"417",IP,S,5060,"17/03/2020, 14:15:00, ED - Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 00:00:00, st JMF"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 00:00:00, st MFSV"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 00:00:00, st MRV"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 00:00:00, st SSP"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, Des. Anemar Pereira Amaral VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, Des. César Machado VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, Des. Jorge Berg de Mendonça VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, EMBARGOS Des. Anemar Pereira Amaral VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, EMBARGOS Des. Jorge Berg de Mendonça VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, EMBARGOS - Juiz Vitor S. M. Eça - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:00:00, Juiz Vitor Salino de Moura Eça VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:30:00, Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:32:00, Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:34:00, Des. Weber Leite de Magalhães Pinto Filho"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:36:00, Juiz Convocado Ricardo Marcelo Silva"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:38:00, Juiz Convocado Jessé Claudio Franco de Alencar"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:40:00, ED - Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:42:00, ED - Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:44:00, ED - Des. Weber Leite de Magalhães Pinto Filho"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 08:46:00, ED-Juiz Convocado Jessé Claudio Franco de Alencar"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 09:00:00, Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 09:10:00, Des. Weber Leite de Magalhães Pinto Filho"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 09:20:00, Juiz Convocado Ricardo Marcelo Silva"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 10:50:00, Dr Barbosa"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, 11ª Turma - JVC"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, acertos"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, Plenário 1 - adiados"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, Plenário 1 - Des. Boson SESSÃO TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, Plenário 1 - Des. Emília SESSÃO TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, Plenário 1 - Des. Marcus SESSÃO TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:00:00, Plenário 1 - Des. Milton SESSÃO TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:01:00, 11ª Turma - MAPC"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:02:00, 11ª Turma - AGV"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:03:00, 11ª Turma - DSCF"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:04:00, ED - JVC"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:05:00, ED -        MAPC"
Inclusão em Pauta,"417",IP,S,5060,"17/06/2020, 14:07:00, ED - DSCF"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Ministério Público do Trabalho -"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, MPT - TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: ACRF - TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Des. Antônio Carlos R Filho (ED/adiados)"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Des. Antônio Carlos Rodrigues Filho"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Des. Marcelo Lamego Pertence"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Des. Marcelo Lamego Pertence (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Des. Paulo Roberto de Castro"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Juíza conv. Sabrina F. F. Leão"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Juíza conv. Sabrina F.F. Leão (ED/adiados)"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Juiza conv SFFL - TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: MLP - TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: Paulo Roberto de Castro (ED e adiados)"
Inclusão em Pauta,"417",IP,S,5060,"17/07/2020, 09:30:00, Rel: PRC - TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Des. Luiz Otávio Linhares Renault TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Embargos Juíza Adriana Campos"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Juíza Adriana Campos S Freire Pimenta - MPT"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Juíza Adriana Campos S Freire Pimenta - TELEPRES"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Juíza Ângela Castilho Rogedo Ribeiro MPT"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Juíza Ângela Castilho R Ribeiro TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 02:00 Juiz Cláudio Roberto C de Castro TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 09:00 sala virtual - MRV"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 09:00 sessão Virtual AMAR"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 09:00 sessão virtual ED's"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 09:00 sessão virtual MFSV"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 09:00 virtual JMF"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 09:01 Sessão virual SSP"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 12:00 sala virtual CAC"
Inclusão em Pauta,"417",IP,S,5060,"17/08/2020 12:00 sala virtual Gisele"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 02:00 PLENÁRIO 1"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 Des. Cleber SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 embargos des. Boson"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 embargos des. Cleber"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 embargos des. Emília"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 embargos des. Marcus"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 JC Mauro  SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 Plenário 1 - Des. Boson SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 Plenário 1 - Des. Milton SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 Plenário 1 - JC Danilo SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 08:00 Plenário 1 - ministério público"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 EMBARGOS DE DECLARAÇÃO - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 MPT - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 PLENÁRIO 1"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 Vinculada: DES. JULIANA - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 Vinculado: DES.  WEBER - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 Vinculado: JUIZ JESSÉ CLÁUDIO - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 Vinculado: JUIZ PAULO EMÍLIO - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"17/09/2020 12:00 Vinculado: JUIZ VICENTE - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:30:00, PLENÁRIO 1 -  08:30h"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:31:00, PLENÁRIO 1 - 08:31h"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:32:00, PLENÁRIO 1 - 08:32h"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:33:00, PLENÁRIO 1 - 08.33h"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:34:00, PLENÁRIO 1 - 08.34h"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:36:00, PLENARIO 1 - 08:36h"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:37:00, PLENARIO 1 - 08:37"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:40:00, Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 08:50:00, Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:00:00, Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:10:00, Juiz Convocado Ricardo Marcelo Silva"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:20:00, Juiz Convocado Delane Marcolino Ferreira"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:30:00, ED - Des. Ricardo Antônio Mohallem"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:34:00, ED - Des. Maria Stela Álvares da Silva Campos"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:36:00, ED - Des. Rodrigo Ribeiro Bueno"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:40:00, ED - Juiz Convocado Ricardo Marcelo Silva"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 09:42:00, ED - Juiz Convocado Delane Marcolino Ferreira"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:30:00, Relatora: Desa. Maria Lúcia Cardoso Magalhães"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:31:00, Des. Maria Lúcia Cardoso de Magalhães - ED"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:33:00, Des. Paula Oliveira Cantelli - ED"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:35:00, Relatora: Desa. Denise Alves Horta"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:36:00, Des. Denise Alves Horta - ED"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:40:00, Relator: Des. Paulo Chaves Corrêa Filho"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:41:00, Des. Paulo Chaves Corrêa Filho - ED"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:42:00, Des. Paulo Chaves Corrêa Filho - ED MPT"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 13:45:00, Relatora: Desa. Paula Oliveira Cantelli"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, acertos"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, embargos des. Boson"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, embargos des. Emília"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, embargos des. Marcus"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - adiados"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - Des. Boson"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - Des. Emília"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - Des. Marcus"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - Des. Milton"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - JC Delane"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:00:00, Plenário 1 - ministério público"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:01:00, 11ª Turma .      MAPC"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:02:00, 11ª Turma .    RMS"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:03:00, 11ª Turma .     MCS"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:04:00, 11ª Turma .     ACSFP"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:05:00, ED .      MAPC"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:06:00, ED .    RMS"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:07:00, ED .     MCS"
Inclusão em Pauta,"417",IP,S,5060,"18/03/2020, 14:08:00, ED.     ACSFP"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 08:00:00, Desa. Denise Alves Horta (Virtual)"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 09:00:00, sala virtual - MRV"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 09:00:00, sessão virtual ED's"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 09:00:00, sessão virtual MFSV"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 09:00:00, sessão virtual SSP"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 09:00:00, virtual JMF"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Desa. Adriana Goulart de Sena Orsini  MPT"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Desa. Adriana Goulart de S Orsini TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Desa. Maria Cecília Alves Pinto  MPT"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Desa. Maria Cecília Alves Pinto TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Des. Luiz Otávio Linhares Renault MPT"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Des. Luiz Otávio Linhares Renault TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"18/05/2020, 14:00:00, Juiz Márcio Toledo Gonçalves TELEPRESENCIAL"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Desa. Maria Lúcia Cardoso de Magalhães (Virtual)"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Desa. Paula Oliveira Cantelli (Virtual)"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Dra. Maria Cristina Diniz Caixeta (Virtual)"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Dra. Maria Raquel Ferraz Zagari Valentim (Virtual)"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, embargos des. Boson"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, embargos des. Emília"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, embargos des. Milton"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 - Des. Boson SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 - Des. Camilla"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 - Des. Emília SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 - Des. Milton SESSÃO VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 embargos JC Tarcísio"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 - JC Tarcisio Sessão Virtual"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:00:00, Plenário 1 - ministério público"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:03:00, Desa. Maria Lúcia Cardoso de Magalhães ED virtual"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:03:00, Desa. Paula Oliveira Cantelli - ED virtual"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:03:00, Dra. Maria Cristina Diniz Caixeta - ED Virtual"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 08:03:00, Dra. Maria Raquel Ferraz Z. Valentim - ED Virtual"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 14:00:00, VINCULADO: JUIZ DANILO"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 14:10:00, VINCULADO: JUIZ VICENTE"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 14:20:00, VINCULADO: JUIZ RICARDO MARCELO"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 14:30:00, AGRAVO"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 14:30:00, Des. Weber Leite de Magalhães Pinto Filho"
Inclusão em Pauta,"417",IP,S,5060,"18/06/2020, 14:40:00, AÇÃO RESCISÓRIA"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:00 =OTBG"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:00 SESSÃO TELEPRESENCIAL - OTBG"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:00 TELEPRESENCIAL Desa. Lucilde D. Lyra de Almeida"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:00 TELEPRESENCIAL Des. Anemar Pereira Amaral"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:00 TELEPRESENCIAL Des. César Machado"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:00 TELEPRESENCIAL Des. Jorge Berg de Mendonça"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:01 ED OTBG"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:01 =PMRP"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:01 SESSÃO TELEPRESENCIAL - PMRP"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:02 ED PMRP"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:02 =MBS"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:02 SESSÃO TELEPRESENCIAL - MBS"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:03 ED JML"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:03 ED MBS"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:03 =JML"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:03 SESSÃO TELEPRESENCIAL - JML"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 02:05 SESSÃO TELEPRESENCIAL - MPT"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Desa. Adriana Goulart de S Orsini VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Des. Luiz Otávio Linhares Renault VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Embargos Desa. Adriana Goulart"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Embargos Des. Luiz O. Renault"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Embargos Juíza Ângela Castilho"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Embargos Juiz Cláudio Roberto"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Embargos Juiz Jessé Alencar"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Juíza Angela Castilho Rogedo Ribeiro  VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 Juiz Cláudio Roberto Carneiro de Castro VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:00 MPT - VIRTUAL"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:30 Dr. Sebastião Geraldo de Oliveira"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:30 ED - Dr. Sebastião Geraldo de Oliveira"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:31 Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:31 ED - Dr. Jales Valadão Cardoso"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:33 Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:33 ED - Dr. Lucas Vanucci Lins"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:35 Dr. Mauro César Silva"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:36 ED Dr. Paulo Emílio Vilhena da Silva"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:45 Embargos Dr. Jessé Cláudio Franco de Alencar"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:46 Juiz Convocado Jessé Cláudio Franco de Alencar"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:47 Embargos Dra. Gisele de Cássia Vieira Dias Macedo"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:48 Desembargador Marcus Moura Ferreira"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:50 Desembargador Márcio Flávio Salem Vidigal"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:52 Desembargadora Taísa Mª Macena de Lima"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:53 Embargos Dra. Taísa Maria Macena de Lima"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:54 Desembargadora Rosemary de Oliveira Pires Afonso"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:55 Embargos Dra. Rosemary Oliveira Pires Afonso"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:56 Juiz Convocado Delane Marcolino"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 08:57 Embargos Dr. Delane Marcolino Ferreira"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 09:00 Desembargadora Taísa Mª Macena de Lima"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 09:01 Remanescentes Dra. Taísa Maria Macena de Lima"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 09:02 Desembargadora Rosemary de Oliveira Pires Afonso"
Inclusão em Pauta,"417",IP,S,5060,"18/08/2020 09:03 Juiz Convocado Vicente de Paula Maciel Júnior"
